property_id,canonical_address,city,state,zip,parcel_id,latitude,longitude,current_owner_name,current_taxpayer_name,official_property_name,official_listed_address,is_official_mpha_listing,property_type,estimated_unit_count,unit_count_source,unit_count_confidence,unit_count_notes,ward,neighborhood,community,police_precinct,police_sector,current_status,confidence_level,confidence_score,public_notes,first_seen_date,last_seen_date,is_current,detail_url_slug
parcel-0302824310057,3445 PILLSBURY AVE,Minneapolis,MN,55408,0302824310057,44.93997814185135,-93.28091915629506,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 8,Lyndale,Powderhorn,Precinct 5,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,3445-pillsbury-ave-0302824310057
parcel-0102924240052,3447 BUCHANAN ST,Minneapolis,MN,55418,0102924240052,45.03080108377927,-93.23929791960876,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 1,Waite Park,Northeast,Precinct 2,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,3447-buchanan-st-0102924240052
parcel-0302824420026,3449 2ND AVE S,Minneapolis,MN,55408,0302824420026,44.93979934582805,-93.27367642161015,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 9,Central,Powderhorn,Precinct 3,Sector 2,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,3449-2nd-ave-s-0302824420026
parcel-0202824310164,3452 10TH AVE S,Minneapolis,MN,55407,0202824310164,44.9398083768334,-93.260382959058,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 9,Powderhorn Park,Powderhorn,Precinct 3,Sector 2,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,3452-10th-ave-s-0202824310164
parcel-0402824410070,3452 ALDRICH AVE S,Minneapolis,MN,55408,0402824410070,44.9396588817548,-93.28982541490095,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 10,South Uptown,Calhoun Isle,Precinct 5,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,3452-aldrich-ave-s-0402824410070
parcel-0902924210090,3457 HUMBOLDT AVE N,Minneapolis,MN,55412,0902924210090,45.01841531865678,-93.2984747563942,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 4,Folwell,Camden,Precinct 4,Sector 2,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,3457-humboldt-ave-n-0902924210090
parcel-2102924320185,346 NEWTON AVE N,Minneapolis,MN,55405,2102924320185,44.981424022136274,-93.30555714620013,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Harrison,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,346-newton-ave-n-2102924320185
parcel-1302924340151,346 PIERCE ST,Minneapolis,MN,55413,1302924340151,44.992928877900844,-93.241354765455,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 3,Beltrami,Northeast,Precinct 2,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,346-pierce-st-1302924340151
parcel-0202924220206,3479 2ND ST NE,Minneapolis,MN,55418,0202924220206,45.03166618095973,-93.26603699818334,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,VACANT LAND - RESIDENTIAL,0,property_type_inference,inferred_zero,Property type indicates vacant land; unit count inferred as 0.,Ward 1,Columbia Park,Northeast,Precinct 2,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,3479-2nd-st-ne-0202924220206
parcel-2102924420121,350 VAN WHITE MEMORIAL BLVD,Minneapolis,MN,55405,2102924420121,44.981297489392524,-93.294088782149,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,Heritage Commons,350 Van White Memorial Blvd,True,High-Rise,102,mpha_portfolio,reported,Unit count reported by mpha portfolio.,Ward 5,Sumner - Glenwood,Near North,Precinct 4,,Official MPHA portfolio listing; Current public housing owner or taxpayer match in parcel records,confirmed,1.0,MPHA's public properties page lists Heritage Commons at 350 Van White Memorial Blvd. MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match.,2023-01-01,2026-06-03,True,350-van-white-memorial-blvd-2102924420121
parcel-0202824410118,3501 BLOOMINGTON AVE,Minneapolis,MN,55407,0202824410118,44.939357400990794,-93.25203916580257,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Pub Hsg Auth/City Mpls,,,False,APARTMENT,6,hud_public_housing_buildings,reported,Unit count reported by hud public housing buildings.,Ward 9,Powderhorn Park,Powderhorn,Precinct 3,Sector 2,HUD building status INAPCP; Current public housing ownership match in Minneapolis assessing records,confirmed,1.0,HUD directly lists this parcel/address in development MN002000002 / Scattered Sites. Minneapolis assessing records show public housing owner or taxpayer evidence for 2025.,2023-01-01,2026-04-07,True,3501-bloomington-ave-0202824410118
parcel-0102924210078,3501 FILLMORE ST,Minneapolis,MN,55418,0102924210078,45.03141295895379,-93.2418507778673,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 1,Waite Park,Northeast,Precinct 2,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,3501-fillmore-st-0102924210078
parcel-0602823320080,3504 32ND AVE S,Minneapolis,MN,55406,0602823320080,44.939288787745646,-93.22606929577191,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 12,Howe,Longfellow,Precinct 3,Sector 4,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,3504-32nd-ave-s-0602823320080
parcel-1802823240094,3512 49TH ST E,Minneapolis,MN,55417,1802823240094,44.91463337941733,-93.22087502438151,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 12,Minnehaha,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,3512-49th-st-e-1802823240094
